stress_level,method,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,regret_to_oracle
0.6,human_query_max_uncertainty,2,80,0.561458,0.009924,0.56433,0.548017,0.009425,0.45891,0.002189,0.078556,0.004685,0.06663,0.004461,0.087037,0.425015,0.08104,0.580451,0.086311,0.087272,0.269509
0.6,human_query_max_uncertainty,3,80,0.56862,0.011443,0.564404,0.553881,0.010962,0.458321,0.002313,0.078127,0.004593,0.066613,0.004424,0.086779,0.425015,0.081026,0.580962,0.086534,0.08691,0.252025
0.6,human_query_max_uncertainty,4,80,0.573047,0.010905,0.564054,0.557366,0.010266,0.457983,0.002244,0.078246,0.004546,0.066526,0.004571,0.086437,0.425015,0.080575,0.580879,0.086618,0.087535,0.250456
0.6,human_query_max_uncertainty,5,80,0.56276,0.01156,0.562433,0.549046,0.010335,0.459397,0.002097,0.078632,0.004416,0.066414,0.004384,0.086766,0.425015,0.081772,0.580553,0.086526,0.087809,0.260081
0.6,human_query_max_uncertainty,6,80,0.561328,0.010956,0.563917,0.548035,0.010034,0.460175,0.00218,0.078692,0.004529,0.066472,0.004361,0.087218,0.425015,0.080741,0.580195,0.086475,0.088168,0.259777
0.6,human_query_max_uncertainty,7,80,0.576432,0.009846,0.565195,0.559668,0.009289,0.45664,0.002104,0.077928,0.00454,0.066421,0.004442,0.087698,0.425015,0.080446,0.580041,0.086703,0.08816,0.248326
0.6,human_query_max_uncertainty,8,80,0.576823,0.011821,0.564498,0.560072,0.010803,0.459313,0.001801,0.078418,0.004496,0.067276,0.004557,0.087376,0.425015,0.081684,0.580823,0.08712,0.087543,0.249488
0.6,human_query_max_uncertainty,9,80,0.561328,0.012002,0.564043,0.548453,0.010639,0.4596,0.002386,0.078797,0.004508,0.06586,0.004482,0.086555,0.425015,0.08002,0.580916,0.086543,0.086745,0.267774
0.6,conservative_safety_filter,0,80,0.540625,0.010918,0.552445,0.52625,0.009472,0.420565,0.00205,0.074931,0.003912,0.049037,0.002815,0.124758,0.257049,0.082976,0.484826,0.087858,0.111145,0.279909
0.6,conservative_safety_filter,1,80,0.54974,0.012343,0.55118,0.533393,0.01043,0.421255,0.002285,0.074391,0.003688,0.04989,0.002657,0.124432,0.257049,0.082987,0.483558,0.08773,0.112243,0.278899
0.6,conservative_safety_filter,2,80,0.556641,0.011835,0.552958,0.539015,0.010329,0.420118,0.00212,0.07449,0.00379,0.049339,0.002678,0.125071,0.257049,0.082861,0.484874,0.087668,0.111427,0.278511
0.6,conservative_safety_filter,3,80,0.551693,0.011303,0.550757,0.534453,0.00959,0.420948,0.002181,0.074954,0.003986,0.050007,0.002696,0.125827,0.257049,0.083955,0.483176,0.087615,0.11145,0.271452
0.6,conservative_safety_filter,4,80,0.551693,0.011215,0.552063,0.534976,0.009534,0.42236,0.002432,0.074184,0.003633,0.04955,0.002826,0.126096,0.257049,0.083675,0.482126,0.087328,0.111548,0.272846
0.6,conservative_safety_filter,5,80,0.553255,0.010645,0.553702,0.536552,0.009011,0.422853,0.00198,0.074531,0.003617,0.049177,0.002625,0.126242,0.257049,0.083567,0.48431,0.087228,0.111821,0.272575
0.6,conservative_safety_filter,6,80,0.551953,0.012325,0.55179,0.535284,0.01062,0.42112,0.001982,0.074938,0.003983,0.049098,0.002767,0.125159,0.257049,0.082935,0.483609,0.087448,0.110822,0.272528
0.6,conservative_safety_filter,7,80,0.541667,0.01334,0.552601,0.526929,0.011524,0.421987,0.001887,0.074268,0.003858,0.049854,0.002714,0.125258,0.257049,0.084057,0.483111,0.087581,0.111337,0.281065
0.6,conservative_safety_filter,8,80,0.547266,0.011741,0.552188,0.531732,0.009737,0.419691,0.002273,0.073728,0.003786,0.049311,0.002781,0.125183,0.257049,0.082954,0.485382,0.087102,0.111767,0.277828
0.6,conservative_safety_filter,9,80,0.552474,0.013027,0.552323,0.535573,0.010773,0.420594,0.002124,0.073497,0.003571,0.049429,0.002621,0.126326,0.257049,0.083261,0.48298,0.087543,0.112182,0.280653
0.6,oracle_human_side_effect_judge,0,80,0.728255,0.009727,0.731587,0.806159,0.007917,0.64515,0.002272,0.015114,0.001193,0.028099,0.001055,0.052432,0.18409,0.055901,0.792227,0.0406,0.058047,0.0
0.6,oracle_human_side_effect_judge,1,80,0.736068,0.009547,0.731797,0.812292,0.007707,0.644262,0.002087,0.014927,0.00135,0.028396,0.001031,0.051626,0.18409,0.056109,0.791769,0.040461,0.057492,0.0
0.6,oracle_human_side_effect_judge,2,80,0.742057,0.00929,0.731825,0.817526,0.007533,0.645405,0.002213,0.015218,0.001282,0.02814,0.001071,0.05188,0.18409,0.055548,0.79254,0.039942,0.056886,0.0
0.6,oracle_human_side_effect_judge,3,80,0.728516,0.01069,0.730708,0.805906,0.008596,0.642365,0.002462,0.014247,0.001161,0.028956,0.001043,0.052587,0.18409,0.055883,0.792521,0.040947,0.057831,0.0
0.6,oracle_human_side_effect_judge,4,80,0.730599,0.009621,0.731526,0.807822,0.007894,0.64453,0.001981,0.015025,0.001414,0.02809,0.001104,0.053045,0.18409,0.055382,0.790858,0.040401,0.05795,0.0
0.6,oracle_human_side_effect_judge,5,80,0.732422,0.009837,0.73128,0.809127,0.007998,0.644072,0.002125,0.014981,0.00131,0.028475,0.001211,0.052385,0.18409,0.056294,0.791695,0.040686,0.057899,0.0
0.6,oracle_human_side_effect_judge,6,80,0.730599,0.009858,0.731689,0.807812,0.00809,0.642731,0.002484,0.014819,0.001272,0.028142,0.001159,0.051464,0.18409,0.054868,0.791528,0.04045,0.058373,0.0
0.6,oracle_human_side_effect_judge,7,80,0.73112,0.011451,0.731794,0.807994,0.009212,0.642749,0.002138,0.014929,0.001237,0.02823,0.001041,0.052135,0.18409,0.055706,0.791797,0.040773,0.058312,0.0
0.6,oracle_human_side_effect_judge,8,80,0.732552,0.010767,0.732049,0.809561,0.008822,0.64323,0.00177,0.014249,0.001346,0.028536,0.001056,0.051704,0.18409,0.055126,0.792536,0.040616,0.058595,0.0
0.6,oracle_human_side_effect_judge,9,80,0.740755,0.008941,0.73197,0.816227,0.007244,0.643577,0.002181,0.014143,0.001274,0.028099,0.000983,0.051267,0.18409,0.056161,0.792511,0.040473,0.058778,0.0
0.8,reward_model_rlhf_surrogate,0,80,0.504167,0.0139,0.503102,0.424413,0.014689,0.263865,0.002016,0.131571,0.007805,0.096122,0.007195,0.101816,0.203573,0.105094,0.394272,0.132354,0.137556,0.36774
0.8,reward_model_rlhf_surrogate,1,80,0.502734,0.012304,0.504001,0.423635,0.012734,0.264678,0.002162,0.131676,0.007871,0.095574,0.007452,0.101376,0.203573,0.104933,0.39382,0.131709,0.137239,0.366375
0.8,reward_model_rlhf_surrogate,2,80,0.503516,0.01283,0.503404,0.423338,0.013662,0.263985,0.002169,0.132899,0.007542,0.09645,0.007259,0.101601,0.203573,0.105762,0.393447,0.13239,0.136585,0.373477
0.8,reward_model_rlhf_surrogate,3,80,0.50599,0.012973,0.504737,0.42579,0.013754,0.263198,0.002392,0.13173,0.007982,0.096219,0.007467,0.101071,0.203573,0.105498,0.394181,0.131544,0.13721,0.364664
0.8,reward_model_rlhf_surrogate,4,80,0.492448,0.013643,0.502444,0.414881,0.013773,0.262906,0.002502,0.131864,0.007705,0.095888,0.007239,0.101474,0.203573,0.104689,0.393555,0.1327,0.136826,0.381021
0.8,reward_model_rlhf_surrogate,5,80,0.505729,0.012023,0.502706,0.426232,0.01287,0.264864,0.002494,0.132087,0.00757,0.094895,0.007109,0.10178,0.203573,0.104605,0.394034,0.131238,0.13682,0.362421
0.8,reward_model_rlhf_surrogate,6,80,0.492839,0.014796,0.503724,0.415103,0.015114,0.263385,0.00209,0.131879,0.00783,0.096015,0.007233,0.10175,0.203573,0.105522,0.39391,0.132166,0.137668,0.376059
0.8,reward_model_rlhf_surrogate,7,80,0.50026,0.012106,0.502728,0.420866,0.012645,0.263494,0.00226,0.132759,0.007706,0.095579,0.007206,0.101889,0.203573,0.105248,0.393724,0.13257,0.137698,0.372003
0.8,reward_model_rlhf_surrogate,8,80,0.497786,0.012142,0.502972,0.419663,0.012679,0.264323,0.002215,0.132256,0.007738,0.095419,0.007115,0.101549,0.203573,0.104692,0.394861,0.13187,0.136587,0.372589
0.8,reward_model_rlhf_surrogate,9,80,0.501432,0.012395,0.50295,0.422308,0.013045,0.265241,0.00205,0.132153,0.007532,0.096532,0.007289,0.101956,0.203573,0.105326,0.394576,0.132113,0.136489,0.36863
0.8,constraint_aware_planner,0,80,0.519922,0.01164,0.524058,0.477799,0.011206,0.355355,0.001888,0.097253,0.005631,0.067223,0.004639,0.115702,0.270343,0.093832,0.462157,0.112445,0.125328,0.314353
0.8,constraint_aware_planner,1,80,0.525391,0.010304,0.523404,0.481707,0.009675,0.353811,0.001789,0.097461,0.005408,0.067045,0.004404,0.115748,0.270343,0.094308,0.461648,0.113041,0.125105,0.308303
0.8,constraint_aware_planner,2,80,0.519661,0.012918,0.521212,0.47731,0.012436,0.354708,0.002531,0.097781,0.005453,0.067231,0.004686,0.114823,0.270343,0.094609,0.461733,0.112063,0.124938,0.319505
0.8,constraint_aware_planner,3,80,0.520182,0.011921,0.522357,0.477396,0.01101,0.351716,0.002211,0.0974,0.00566,0.067092,0.00447,0.115666,0.270343,0.094031,0.462559,0.111761,0.125456,0.313059
0.8,constraint_aware_planner,4,80,0.524479,0.013609,0.521068,0.481589,0.012953,0.355596,0.002451,0.097483,0.005488,0.06713,0.004613,0.114812,0.270343,0.094053,0.462953,0.112447,0.125447,0.314312
0.8,constraint_aware_planner,5,80,0.519531,0.009936,0.520879,0.477857,0.009576,0.355117,0.002327,0.096765,0.005357,0.06764,0.004353,0.113682,0.270343,0.093098,0.461905,0.112044,0.124817,0.310796
0.8,constraint_aware_planner,6,80,0.517969,0.0131,0.521998,0.475965,0.012413,0.352438,0.002147,0.096937,0.005704,0.067083,0.004592,0.114478,0.270343,0.093563,0.461709,0.112866,0.12475,0.315197
0.8,constraint_aware_planner,7,80,0.516667,0.013033,0.52103,0.473927,0.011506,0.351687,0.002147,0.098382,0.005481,0.068037,0.004579,0.115181,0.270343,0.093828,0.46122,0.112171,0.125238,0.318942
0.8,constraint_aware_planner,8,80,0.525,0.014467,0.521987,0.482023,0.013591,0.356045,0.002115,0.097509,0.005521,0.067069,0.004577,0.115009,0.270343,0.093644,0.46189,0.112033,0.125651,0.31023
0.8,constraint_aware_planner,9,80,0.526693,0.012789,0.520849,0.483265,0.011896,0.354434,0.002271,0.096977,0.005547,0.066972,0.004412,0.11548,0.270343,0.093625,0.461658,0.111981,0.124995,0.307672
0.8,side_effect_classifier_baseline,0,80,0.553255,0.012122,0.544808,0.52711,0.010892,0.413211,0.002142,0.086262,0.004623,0.069218,0.004685,0.107596,0.260278,0.089872,0.502444,0.09687,0.119862,0.265043
0.8,side_effect_classifier_baseline,1,80,0.542188,0.011695,0.546082,0.518171,0.011106,0.41193,0.002279,0.086683,0.004957,0.068889,0.004765,0.108605,0.260278,0.088379,0.502428,0.096296,0.119468,0.271839
0.8,side_effect_classifier_baseline,2,80,0.538281,0.012331,0.543107,0.514348,0.011636,0.410107,0.001953,0.086382,0.005273,0.070302,0.004768,0.107596,0.260278,0.088714,0.501794,0.095408,0.120883,0.282467
0.8,side_effect_classifier_baseline,3,80,0.551042,0.009613,0.544337,0.524973,0.00902,0.410644,0.002423,0.086376,0.005024,0.069224,0.004783,0.107811,0.260278,0.089225,0.502131,0.09583,0.119653,0.265482
0.8,side_effect_classifier_baseline,4,80,0.542057,0.010276,0.543885,0.518291,0.010022,0.412265,0.002235,0.085348,0.00494,0.069847,0.004847,0.10779,0.260278,0.089264,0.502537,0.095796,0.119616,0.27761
0.8,side_effect_classifier_baseline,5,80,0.53763,0.011367,0.542404,0.514528,0.010928,0.411059,0.00229,0.085623,0.005137,0.069484,0.004796,0.107686,0.260278,0.089065,0.502754,0.096646,0.119601,0.274125
0.8,side_effect_classifier_baseline,6,80,0.553385,0.012431,0.543896,0.527669,0.011549,0.412712,0.002018,0.085425,0.004966,0.069239,0.004568,0.108036,0.260278,0.088972,0.502452,0.095632,0.118863,0.263493
0.8,side_effect_classifier_baseline,7,80,0.548828,0.013966,0.543599,0.523233,0.012896,0.410286,0.002145,0.086401,0.005047,0.069536,0.004763,0.107903,0.260278,0.088499,0.502605,0.095606,0.119483,0.269636
0.8,side_effect_classifier_baseline,8,80,0.544141,0.01343,0.545492,0.519186,0.012255,0.409382,0.00205,0.086258,0.005042,0.069701,0.004835,0.10718,0.260278,0.088999,0.502407,0.096691,0.119625,0.273067
0.8,side_effect_classifier_baseline,9,80,0.543359,0.013218,0.544734,0.519049,0.012297,0.409509,0.002086,0.085493,0.004867,0.069103,0.00469,0.107957,0.260278,0.088567,0.502611,0.096324,0.119312,0.271889
0.8,physical_affordance_penalty,0,80,0.551693,0.01291,0.55524,0.535054,0.011454,0.419319,0.001963,0.079854,0.004336,0.059643,0.003775,0.114371,0.239008,0.086565,0.515661,0.096119,0.116868,0.257098
0.8,physical_affordance_penalty,1,80,0.548177,0.011441,0.554885,0.532183,0.010822,0.418249,0.002348,0.080353,0.00448,0.059578,0.003772,0.114177,0.239008,0.086684,0.51765,0.096799,0.115908,0.257826
0.8,physical_affordance_penalty,2,80,0.546615,0.012675,0.556656,0.530952,0.011699,0.417418,0.002212,0.079638,0.004444,0.058329,0.003695,0.115262,0.239008,0.08683,0.516739,0.097525,0.116613,0.265863
0.8,physical_affordance_penalty,3,80,0.553906,0.012164,0.556116,0.537251,0.010748,0.419481,0.00201,0.079669,0.00428,0.05986,0.003659,0.114111,0.239008,0.086259,0.517544,0.096889,0.115177,0.253203
0.8,physical_affordance_penalty,4,80,0.563932,0.010961,0.555963,0.545729,0.010346,0.420648,0.002415,0.079467,0.00466,0.058716,0.003728,0.115096,0.239008,0.086083,0.51761,0.096941,0.115667,0.250172
0.8,physical_affordance_penalty,5,80,0.561328,0.011433,0.556543,0.542122,0.010341,0.419099,0.002117,0.080981,0.004449,0.060268,0.003672,0.114881,0.239008,0.087267,0.516385,0.096524,0.116681,0.24653
0.8,physical_affordance_penalty,6,80,0.565104,0.011494,0.557019,0.545603,0.009903,0.419874,0.001979,0.080914,0.004511,0.059026,0.003814,0.115523,0.239008,0.086534,0.51661,0.097124,0.117112,0.245559
0.8,physical_affordance_penalty,7,80,0.544401,0.011795,0.555589,0.529779,0.010681,0.418578,0.002209,0.078953,0.004591,0.059101,0.00354,0.115503,0.239008,0.085394,0.517883,0.097325,0.116195,0.26309
0.8,physical_affordance_penalty,8,80,0.559635,0.013075,0.556449,0.541036,0.011562,0.418418,0.002074,0.080576,0.004482,0.059131,0.003889,0.11481,0.239008,0.087259,0.516723,0.09713,0.116961,0.251217
0.8,physical_affordance_penalty,9,80,0.55612,0.012206,0.556051,0.538625,0.011163,0.419329,0.002555,0.079884,0.004256,0.059809,0.003859,0.115512,0.239008,0.08665,0.517126,0.096487,0.116171,0.252313
0.8,risk_calibrated_reward_model,0,80,0.572656,0.011741,0.571783,0.579868,0.010152,0.461021,0.002296,0.068092,0.004154,0.057603,0.003594,0.092211,0.236912,0.079537,0.599122,0.086989,0.09887,0.212284
0.8,risk_calibrated_reward_model,1,80,0.578385,0.01141,0.57275,0.584594,0.010171,0.460887,0.002171,0.067647,0.003958,0.056856,0.003596,0.092811,0.236912,0.079565,0.598388,0.087321,0.098707,0.205416
0.8,risk_calibrated_reward_model,2,80,0.573438,0.01165,0.572198,0.580172,0.010703,0.461551,0.002418,0.068847,0.0041,0.056963,0.003635,0.093572,0.236912,0.080096,0.597706,0.086566,0.098874,0.216643
0.8,risk_calibrated_reward_model,3,80,0.579818,0.010607,0.572263,0.585242,0.009403,0.461888,0.002342,0.068769,0.003875,0.058111,0.003467,0.091387,0.236912,0.080795,0.598525,0.086829,0.099089,0.205213
0.8,risk_calibrated_reward_model,4,80,0.571875,0.011862,0.572842,0.579099,0.010665,0.460189,0.001982,0.067861,0.004062,0.057809,0.003605,0.092249,0.236912,0.079816,0.5987,0.086524,0.098417,0.216802
0.8,risk_calibrated_reward_model,5,80,0.574089,0.010926,0.573907,0.581206,0.009766,0.462419,0.002216,0.067746,0.003922,0.057184,0.003661,0.093362,0.236912,0.079552,0.597587,0.087152,0.098504,0.207447
0.8,risk_calibrated_reward_model,6,80,0.578125,0.011797,0.571493,0.583981,0.010232,0.460143,0.001779,0.067826,0.004038,0.057615,0.003694,0.092214,0.236912,0.079294,0.597505,0.087539,0.098566,0.207181
0.8,risk_calibrated_reward_model,7,80,0.567839,0.011679,0.571722,0.575922,0.010302,0.462386,0.00214,0.068991,0.004226,0.057445,0.003774,0.093372,0.236912,0.079424,0.59803,0.086789,0.097756,0.216947
0.8,risk_calibrated_reward_model,8,80,0.576693,0.012162,0.572714,0.583439,0.011223,0.462759,0.002175,0.068162,0.004152,0.057609,0.003633,0.092484,0.236912,0.07928,0.59842,0.086702,0.097933,0.208814
0.8,risk_calibrated_reward_model,9,80,0.567448,0.011183,0.572098,0.576111,0.009578,0.462703,0.001974,0.068309,0.003996,0.05744,0.003756,0.092308,0.236912,0.078873,0.599052,0.086903,0.098485,0.214827
0.8,proposed_side_effect_preference_model_v4,0,80,0.603255,0.010496,0.605424,0.630749,0.008796,0.531719,0.002043,0.048153,0.002752,0.049671,0.002939,0.093368,0.219947,0.074442,0.618999,0.072712,0.10579,0.161404
0.8,proposed_side_effect_preference_model_v4,1,80,0.601562,0.011659,0.604108,0.629509,0.010125,0.529483,0.002027,0.047886,0.002736,0.049882,0.003043,0.092397,0.219947,0.073758,0.619274,0.07182,0.103902,0.160501
0.8,proposed_side_effect_preference_model_v4,2,80,0.598177,0.010155,0.604596,0.625946,0.008791,0.52862,0.001995,0.048371,0.002776,0.05017,0.002938,0.093704,0.219947,0.074329,0.618571,0.072693,0.104773,0.170869
0.8,proposed_side_effect_preference_model_v4,3,80,0.608464,0.009925,0.602436,0.634126,0.008507,0.529398,0.002409,0.048686,0.002669,0.050691,0.00295,0.093106,0.219947,0.074754,0.618858,0.072298,0.105067,0.156329
0.8,proposed_side_effect_preference_model_v4,4,80,0.599479,0.011874,0.603662,0.627694,0.010301,0.531397,0.001848,0.047739,0.003052,0.050524,0.002906,0.093162,0.219947,0.074041,0.618842,0.072774,0.105098,0.168207
0.8,proposed_side_effect_preference_model_v4,5,80,0.606641,0.011054,0.604224,0.632869,0.009103,0.529536,0.001829,0.048373,0.002671,0.050262,0.002918,0.093357,0.219947,0.074526,0.618167,0.072257,0.10469,0.155783
0.8,proposed_side_effect_preference_model_v4,6,80,0.602344,0.011683,0.605281,0.629568,0.009965,0.529811,0.002132,0.048464,0.002903,0.049538,0.002829,0.09294,0.219947,0.075004,0.618096,0.072552,0.104882,0.161594
0.8,proposed_side_effect_preference_model_v4,7,80,0.602604,0.011617,0.603584,0.629733,0.010044,0.529065,0.002449,0.048332,0.002954,0.05045,0.003038,0.092335,0.219947,0.074523,0.619078,0.071834,0.105068,0.163137
0.8,proposed_side_effect_preference_model_v4,8,80,0.603516,0.010721,0.605141,0.630399,0.009041,0.529164,0.002088,0.047962,0.002761,0.050163,0.002865,0.093446,0.219947,0.074668,0.617589,0.07195,0.104522,0.161853
0.8,proposed_side_effect_preference_model_v4,9,80,0.607682,0.011034,0.602901,0.633561,0.009252,0.528616,0.002161,0.048404,0.002912,0.050462,0.002993,0.093407,0.219947,0.074479,0.6191,0.071848,0.105277,0.157376
0.8,side_effect_causal_preference_model_v5,0,80,0.645833,0.012057,0.638702,0.705377,0.009666,0.597288,0.002439,0.032367,0.002071,0.03969,0.002073,0.074416,0.205096,0.065203,0.715688,0.054007,0.075468,0.086775
0.8,side_effect_causal_preference_model_v5,1,80,0.636979,0.010903,0.638658,0.698955,0.008981,0.59769,0.002025,0.031483,0.001804,0.03899,0.002055,0.073422,0.205096,0.064717,0.71618,0.054041,0.076498,0.091055
0.8,side_effect_causal_preference_model_v5,2,80,0.637109,0.010573,0.638839,0.698553,0.008926,0.598884,0.002151,0.03308,0.002248,0.039368,0.001918,0.073939,0.205096,0.065043,0.715678,0.053602,0.076602,0.098262
0.8,side_effect_causal_preference_model_v5,3,80,0.647656,0.010925,0.639185,0.706317,0.009018,0.596815,0.002103,0.033026,0.002111,0.040029,0.00206,0.074089,0.205096,0.066019,0.715799,0.054463,0.075755,0.084138
0.8,side_effect_causal_preference_model_v5,4,80,0.635938,0.011052,0.637766,0.696976,0.008923,0.59626,0.002051,0.032895,0.002093,0.040196,0.00193,0.074416,0.205096,0.065121,0.715619,0.053478,0.075948,0.098925
0.8,side_effect_causal_preference_model_v5,5,80,0.633333,0.010653,0.637706,0.6958,0.008584,0.597549,0.002196,0.032265,0.002005,0.039466,0.001951,0.073122,0.205096,0.063947,0.716271,0.054104,0.076392,0.092853
0.8,side_effect_causal_preference_model_v5,6,80,0.633333,0.012853,0.639654,0.695556,0.010589,0.600288,0.002157,0.033446,0.001871,0.040811,0.001896,0.073253,0.205096,0.064223,0.716087,0.053553,0.076417,0.095605
0.8,side_effect_causal_preference_model_v5,7,80,0.635417,0.010944,0.638965,0.696816,0.009018,0.598341,0.002172,0.032462,0.002058,0.040741,0.001953,0.074765,0.205096,0.065656,0.715809,0.053639,0.07609,0.096053
0.8,side_effect_causal_preference_model_v5,8,80,0.655208,0.011032,0.638071,0.713078,0.009195,0.59798,0.00212,0.032405,0.001932,0.039611,0.001777,0.073245,0.205096,0.064849,0.715468,0.054138,0.076184,0.079175
0.8,side_effect_causal_preference_model_v5,9,80,0.641797,0.011894,0.639323,0.70231,0.009709,0.597526,0.001863,0.032159,0.0019,0.040094,0.00189,0.073018,0.205096,0.064378,0.715348,0.054197,0.075925,0.088627
0.8,human_query_max_uncertainty,0,80,0.535807,0.011655,0.542717,0.517209,0.010877,0.448806,0.002258,0.086527,0.00523,0.072298,0.004828,0.093382,0.433459,0.08501,0.577004,0.098564,0.096996,0.274944
0.8,human_query_max_uncertainty,1,80,0.538281,0.013244,0.541328,0.519476,0.011835,0.450481,0.002268,0.08695,0.004703,0.07246,0.004779,0.093252,0.433459,0.084867,0.577692,0.097782,0.097346,0.270534
0.8,human_query_max_uncertainty,2,80,0.535677,0.013442,0.542827,0.51738,0.012594,0.447438,0.002301,0.086326,0.005056,0.07109,0.005049,0.092339,0.433459,0.085128,0.577277,0.098095,0.097214,0.279435
0.8,human_query_max_uncertainty,3,80,0.538542,0.01261,0.543481,0.519244,0.011387,0.449446,0.00211,0.086965,0.005099,0.072647,0.005061,0.093386,0.433459,0.085328,0.577167,0.098615,0.097111,0.271211
0.8,human_query_max_uncertainty,4,80,0.545312,0.014659,0.542707,0.524851,0.013501,0.449497,0.002389,0.087374,0.005074,0.071485,0.004986,0.093598,0.433459,0.085626,0.576528,0.09789,0.096355,0.27105
0.8,human_query_max_uncertainty,5,80,0.548177,0.011179,0.542765,0.526717,0.010569,0.44732,0.002114,0.08649,0.004957,0.072257,0.005028,0.093365,0.433459,0.085243,0.576559,0.098529,0.09753,0.261935
0.8,human_query_max_uncertainty,6,80,0.541667,0.012423,0.543447,0.521643,0.01111,0.448839,0.002276,0.087063,0.004953,0.072558,0.004915,0.092531,0.433459,0.086249,0.577298,0.098043,0.0972,0.269519
0.8,human_query_max_uncertainty,7,80,0.531641,0.013856,0.542953,0.514542,0.012909,0.449391,0.002116,0.08593,0.005103,0.071571,0.004962,0.093006,0.433459,0.084462,0.576825,0.097895,0.09675,0.278327
0.8,human_query_max_uncertainty,8,80,0.543099,0.011478,0.541486,0.523776,0.011081,0.450645,0.002137,0.085906,0.00473,0.071917,0.004959,0.092829,0.433459,0.086094,0.577822,0.097718,0.096776,0.268477
0.8,human_query_max_uncertainty,9,80,0.545312,0.013076,0.543277,0.524814,0.012305,0.447403,0.001727,0.086625,0.004907,0.07186,0.004874,0.093215,0.433459,0.085317,0.577811,0.097803,0.096635,0.266123
0.8,conservative_safety_filter,0,80,0.525521,0.011381,0.530816,0.504154,0.010532,0.411082,0.0022,0.080559,0.004325,0.053398,0.002965,0.134201,0.263578,0.087902,0.480684,0.098897,0.127294,0.287998
0.8,conservative_safety_filter,1,80,0.525391,0.010519,0.531661,0.504535,0.008978,0.411754,0.002296,0.079876,0.004272,0.053155,0.003077,0.13402,0.263578,0.086963,0.480688,0.099041,0.127849,0.285475
0.8,conservative_safety_filter,2,80,0.527083,0.011044,0.530902,0.505437,0.009959,0.410376,0.002331,0.079699,0.004198,0.053169,0.003096,0.133858,0.263578,0.088397,0.480067,0.099707,0.127116,0.291378
0.8,conservative_safety_filter,3,80,0.523177,0.011752,0.530216,0.502526,0.010959,0.410784,0.002113,0.080689,0.004158,0.052718,0.003086,0.133054,0.263578,0.087965,0.481155,0.099149,0.127128,0.287929
0.8,conservative_safety_filter,4,80,0.534635,0.011935,0.532643,0.512002,0.010255,0.412671,0.002203,0.080796,0.004346,0.05317,0.00316,0.13356,0.263578,0.088087,0.482272,0.098411,0.127291,0.283899
0.8,conservative_safety_filter,5,80,0.536068,0.013029,0.530484,0.512412,0.011857,0.409656,0.002168,0.08092,0.004347,0.052699,0.003112,0.133866,0.263578,0.08818,0.479663,0.098786,0.126016,0.27624
0.8,conservative_safety_filter,6,80,0.533203,0.011741,0.531407,0.510519,0.010478,0.410102,0.002027,0.080477,0.004376,0.053045,0.003239,0.133144,0.263578,0.087784,0.482263,0.099056,0.127505,0.280642
0.8,conservative_safety_filter,7,80,0.533854,0.011961,0.532786,0.51088,0.010445,0.411048,0.002107,0.080912,0.004163,0.052706,0.002892,0.133743,0.263578,0.088193,0.481259,0.099318,0.127755,0.281989
0.8,conservative_safety_filter,8,80,0.538411,0.013422,0.530459,0.51435,0.011455,0.408724,0.002345,0.079746,0.004174,0.053159,0.003067,0.134125,0.263578,0.08797,0.480413,0.098943,0.126869,0.277903
0.8,conservative_safety_filter,9,80,0.531771,0.011852,0.531081,0.509727,0.01059,0.412341,0.001999,0.080473,0.004382,0.052261,0.003069,0.13403,0.263578,0.087623,0.480372,0.098547,0.127688,0.28121
0.8,oracle_human_side_effect_judge,0,80,0.715625,0.010721,0.715367,0.792152,0.008659,0.635261,0.002117,0.016271,0.00132,0.028393,0.001062,0.056258,0.190948,0.057062,0.790331,0.040868,0.060326,0.0
0.8,oracle_human_side_effect_judge,1,80,0.711849,0.01095,0.715292,0.79001,0.008835,0.638804,0.002052,0.015973,0.00126,0.028678,0.00116,0.057037,0.190948,0.055902,0.790826,0.041295,0.059311,0.0
0.8,oracle_human_side_effect_judge,2,80,0.721224,0.011998,0.715542,0.796815,0.009682,0.635026,0.001948,0.015776,0.001218,0.029103,0.001147,0.055997,0.190948,0.056111,0.791164,0.04121,0.060034,0.0
0.8,oracle_human_side_effect_judge,3,80,0.713672,0.010853,0.714657,0.790455,0.008863,0.635603,0.002627,0.015966,0.001273,0.028659,0.001224,0.056613,0.190948,0.056289,0.789418,0.041629,0.061499,0.0
0.8,oracle_human_side_effect_judge,4,80,0.720182,0.010044,0.715126,0.795901,0.00827,0.63565,0.002327,0.015754,0.001378,0.029372,0.001211,0.056988,0.190948,0.055844,0.790705,0.041545,0.059828,0.0
0.8,oracle_human_side_effect_judge,5,80,0.711589,0.011174,0.714302,0.788652,0.009022,0.636607,0.002119,0.015974,0.001428,0.029868,0.000958,0.056409,0.190948,0.057802,0.789672,0.042501,0.059069,0.0
0.8,oracle_human_side_effect_judge,6,80,0.713411,0.009966,0.714606,0.791162,0.008311,0.635257,0.0022,0.014328,0.001438,0.028523,0.00129,0.056088,0.190948,0.056303,0.791123,0.041424,0.059905,0.0
